ASVid	its-01_F_filt.fastq.gz	its-10_F_filt.fastq.gz	its-11_F_filt.fastq.gz	its-12_F_filt.fastq.gz	its-13_F_filt.fastq.gz	its-14_F_filt.fastq.gz	its-15_F_filt.fastq.gz	its-16_F_filt.fastq.gz	its-17_F_filt.fastq.gz	its-18_F_filt.fastq.gz	its-19_F_filt.fastq.gz	its-02_F_filt.fastq.gz	its-20_F_filt.fastq.gz	its-21_F_filt.fastq.gz	its-22_F_filt.fastq.gz	its-23_F_filt.fastq.gz	its-24_F_filt.fastq.gz	its-25_F_filt.fastq.gz	its-26_F_filt.fastq.gz	its-27_F_filt.fastq.gz	its-28_F_filt.fastq.gz	its-29_F_filt.fastq.gz	its-03_F_filt.fastq.gz	its-30_F_filt.fastq.gz	its-31_F_filt.fastq.gz	its-32_F_filt.fastq.gz	its-33_F_filt.fastq.gz	its-34_F_filt.fastq.gz	its-35_F_filt.fastq.gz	its-36_F_filt.fastq.gz	its-37_F_filt.fastq.gz	its-38_F_filt.fastq.gz	its-39_F_filt.fastq.gz	its-04_F_filt.fastq.gz	its-40_F_filt.fastq.gz	its-41_F_filt.fastq.gz	its-42_F_filt.fastq.gz	its-43_F_filt.fastq.gz	its-44_F_filt.fastq.gz	its-45_F_filt.fastq.gz	its-46_F_filt.fastq.gz	its-47_F_filt.fastq.gz	its-48_F_filt.fastq.gz	its-05_F_filt.fastq.gz	its-06_F_filt.fastq.gz	its-07_F_filt.fastq.gz	its-08_F_filt.fastq.gz	its-09_F_filt.fastq.gz	its-negC_F_filt.fastq.gz	its-posC_F_filt.fastq.gz	ASVid	similarity	query_length	taxonomy
7d20f1a7ad764ed5854b527dc89b2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7d20f1a7ad764ed5854b527dc89b2919	80.5	200	"Fungi_sp|UDB02147339|SH1319328.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
53ffceb7f5e3ccb0e15b14c21b495cd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53ffceb7f5e3ccb0e15b14c21b495cd4	99.07	215	"Agaricomycetes_sp|KC461306|SH1122497.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp"
26186da3cd8f4e4347f34b9136befd35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26186da3cd8f4e4347f34b9136befd35	98.643	221	"Hypoxylon_macrocarpum|GQ999356|SH1288592.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hypoxylaceae;g__Hypoxylon;s__Hypoxylon_macrocarpum"
d285591fb456b4f294a6492dc2feca91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d285591fb456b4f294a6492dc2feca91	100	228	"Eutypa_lata|MN252426|SH0888255.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Eutypa;s__Eutypa_lata"
633ccf16f85e7a987df2744b00de98b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633ccf16f85e7a987df2744b00de98b8	100	198	"Helotiales_sp|JF495184|SH0977080.09FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp"
2d1807b33c5070ce8fa0ccd7f60c9ebb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2d1807b33c5070ce8fa0ccd7f60c9ebb	98	50	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
9968116c5e560a6dd456e04f855e855b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	9968116c5e560a6dd456e04f855e855b	81.94	299	"Cercozoa_sp|UDB01720400|SH1190164.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
5669931dd46842b319749c97a00f614a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5669931dd46842b319749c97a00f614a	95.652	299	"Malassezia_globosa|UDB03179432|SH1062810.09FU|reps|k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_globosa"
d083904c79fa56dd1c3c1b6030b78fc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	d083904c79fa56dd1c3c1b6030b78fc4	93.443	61	"Eukaryota_sp|UDB0435033|SH1290162.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
9bb63b494f1d39c4335a3b5897432c6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9bb63b494f1d39c4335a3b5897432c6b	95.89	219	"Justicia_adhatoda|MG925101|SH1169115.09FU|reps|k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Lamiales;f__Acanthaceae;g__Justicia;s__Justicia_adhatoda"
365b85a4566431b14eae30a514e41fd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	365b85a4566431b14eae30a514e41fd8	94.118	85	"Ichthyosporia_sp|UDB03587860|SH1275262.09FU|reps|k__Ichthyosporia;p__Ichthyosporia_phy_Incertae_sedis;c__Ichthyosporia_cls_Incertae_sedis;o__Ichthyosporia_ord_Incertae_sedis;f__Ichthyosporia_fam_Incertae_sedis;g__Ichthyosporia_gen_Incertae_sedis;s__Ichthyosporia_sp"
eb6e0dd80749728a7b195c7ff7b1d649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	eb6e0dd80749728a7b195c7ff7b1d649	97.814	183	"Mortierella_sp|UDB04847552|SH1279543.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp"
0ada79f7e4fbea7df7b8233b8314eb5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0ada79f7e4fbea7df7b8233b8314eb5b	91.707	205	"Cercozoa_sp|UDB0161918|SH1113049.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
a10758d68575f7f0d29dafbb9db48678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	a10758d68575f7f0d29dafbb9db48678	90.654	107	"Eukaryota_sp|UDB0457561|SH1034108.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
8bbc862fb94f58564f2df533b01df41a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8bbc862fb94f58564f2df533b01df41a	95.789	190	"Chaetomium_sp|UDB01734973|SH0971558.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_sp"
5ced8ea3f4bb97eeb874e6a0907e64dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5ced8ea3f4bb97eeb874e6a0907e64dc	93.035	201	"Pleosporales_sp|UDB05007498|SH0958199.09FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp"
fccafe64356814c2b35907fba36a346f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	fccafe64356814c2b35907fba36a346f	86.592	179	"Eukaryota_sp|UDB0330562|SH0977703.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
7a76fa546084a51a41b618e451e061b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	7a76fa546084a51a41b618e451e061b1	82.969	229	"Chytridiomycota_sp|UDB0479741|SH0900923.09FU|reps|k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp"
9973769e09f9bdfe1ec3819e104abaa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9973769e09f9bdfe1ec3819e104abaa3	99.73	370	"Cercozoa_sp|UDB0475067|SH1217511.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
c733e5236caef4094ad229a904743795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	c733e5236caef4094ad229a904743795	97.071	239	"Eukaryota_sp|UDB0645104|SH0929071.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
ed2182a31dc52374ad07ae3c60faf9f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	ed2182a31dc52374ad07ae3c60faf9f0	100	44	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
a93fc35c4e7c513b2d92a769fff74bea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	a93fc35c4e7c513b2d92a769fff74bea	100	49	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
dd43603254b1efb2101a771cf912f0d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	dd43603254b1efb2101a771cf912f0d5	95.618	251	"Eukaryota_sp|UDB0627513|SH1129362.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
6abb5d67ba0c9f86b7eadd22d1094a60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6abb5d67ba0c9f86b7eadd22d1094a60	93.443	61	"Eukaryota_sp|UDB0435033|SH1290162.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
a5833f4a0ba4285850d4175f7d5e9488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	a5833f4a0ba4285850d4175f7d5e9488	97.719	263	"Spizellomycetales_sp|UDB07380729|SH1249859.09FU|reps|k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp"
54a119eb0398bc732b0a458596c70e4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	54a119eb0398bc732b0a458596c70e4c	100	189	"Cladorrhinum_foecundissimum|MH858767|SH0945399.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Cladorrhinum;s__Cladorrhinum_foecundissimum"
9d8b5461221cc4e9871fc63aadc196f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9d8b5461221cc4e9871fc63aadc196f7	100	366	"Eukaryota_sp|UDB0364289|SH1113596.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
255c264067a0a713e65a064f9ca632d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	255c264067a0a713e65a064f9ca632d8	100	45	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
151b045b0dc06a8edb00c21662fff215	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151b045b0dc06a8edb00c21662fff215	99.262	271	"Olpidiaceae_sp|UDB02413527|SH1059915.09FU|reps|k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidiaceae_gen_Incertae_sedis;s__Olpidiaceae_sp"
31945408874c916cbeb950373c9aa9ad	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31945408874c916cbeb950373c9aa9ad	100	212	"Trichothecium_roseum|JN081877|SH1298978.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Trichothecium;s__Trichothecium_roseum"
50ba7b650a60f8b5253858b7377c03c1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50ba7b650a60f8b5253858b7377c03c1	100	34	"Fungi_sp|UDB02174532|SH0916684.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
f21f8f734093b0b9a8e2791468369c49	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f21f8f734093b0b9a8e2791468369c49	96.063	381	"Cercozoa_sp|UDB01711902|SH1014925.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
c9ccf3b0ec8dab13cc9d991dd8a05bbb	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c9ccf3b0ec8dab13cc9d991dd8a05bbb	100	46	"Mimosa_diplotricha|MH050231|SH1097512.09FU|reps|k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Mimosa;s__Mimosa_diplotricha"
fb448b8a292837ee560199390db5b58a	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fb448b8a292837ee560199390db5b58a	96.026	151	"Rozellomycota_sp|UDB0689932|SH1000889.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
5ad2adccb126b3de0c764851c2db8758	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5ad2adccb126b3de0c764851c2db8758	92.929	99	"Eukaryota_sp|UDB0259549|SH1237828.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
7de511a2c0a3b6bdd25e39e8e9097860	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7de511a2c0a3b6bdd25e39e8e9097860	99.569	232	"Sebacinales_sp|KY271862|SH1159426.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinales_fam_Incertae_sedis;g__Sebacinales_gen_Incertae_sedis;s__Sebacinales_sp"
9de26bc8321f7dd79eddcedf83245194	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9de26bc8321f7dd79eddcedf83245194	97.552	286	"Allas_sp|UDB0969319|SH1236234.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomonadida_fam_Incertae_sedis;g__Allas;s__Allas_sp"
36a7add62073491cf0f526a36da77587	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36a7add62073491cf0f526a36da77587	93	100	"Eukaryota_sp|UDB0316594|SH1162178.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
4381976c74d3eb60b2650a0423f27303	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4381976c74d3eb60b2650a0423f27303	94.017	234	"Fungi_sp|UDB0256766|SH1191015.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
58f34389ae73483f1283fe5ea2a7270a	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58f34389ae73483f1283fe5ea2a7270a	90.632	459	"Cercozoa_sp|UDB0131111|SH1213553.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
1874f3593e3e2109ab29a98a882c5d57	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1874f3593e3e2109ab29a98a882c5d57	100	202	"Scytalidium_sp|UDB06740646|SH1276431.09FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_sp"
5a441e557bfc6e338dae9759682119c6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5a441e557bfc6e338dae9759682119c6	80.124	161	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
291786f27aec3b0fa997162c1e048843	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291786f27aec3b0fa997162c1e048843	100	185	"Kurtzmanomyces_sp|UDB027208|SH0916138.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Kurtzmanomyces;s__Kurtzmanomyces_sp"
2d91673b59c0d8d5f591c9574ad28d8b	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2d91673b59c0d8d5f591c9574ad28d8b	97.297	37	"Aphelidiales_sp|UDB01170656|SH1165237.09FU|reps|k__Fungi;p__Aphelidiomycota;c__Aphelidiomycetes;o__Aphelidiales;f__Aphelidiales_fam_Incertae_sedis;g__Aphelidiales_gen_Incertae_sedis;s__Aphelidiales_sp"
64c57f8c12a5a919619952e3420ed2f9	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64c57f8c12a5a919619952e3420ed2f9	92.105	76	"Fungi_sp|UDB02168232|SH1121229.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
4a85f783aa9afa5c6b5bc001c4ee4a0f	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4a85f783aa9afa5c6b5bc001c4ee4a0f	99.643	280	"Eukaryota_sp|UDB0575295|SH1213591.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
